speaker_id,speaker_name,country,political_group_raw,national_party_raw
112748,Biljana BORZAN,http://publications.europa.eu/resource/authority/country/HRV,,
103213,,,,
204419,Sandro GOZI,http://publications.europa.eu/resource/authority/country/ITA,,
197503,David CORMAND,http://publications.europa.eu/resource/authority/country/FRA,,
124875,Anders VISTISEN,http://publications.europa.eu/resource/authority/country/DNK,,
197527,Anne-Sophie PELLETIER,http://publications.europa.eu/resource/authority/country/FRA,,
28223,Andreas SCHWAB,http://publications.europa.eu/resource/authority/country/DEU,,
37312,Christel SCHALDEMOSE,http://publications.europa.eu/resource/authority/country/DNK,,
23788,Adam BIELAN,http://publications.europa.eu/resource/authority/country/POL,,
229839,René REPASI,http://publications.europa.eu/resource/authority/country/DEU,,
197635,Maria-Manuel LEITÃO-MARQUES,http://publications.europa.eu/resource/authority/country/PRT,,
247735,Laura BALLARÍN CEREZA,http://publications.europa.eu/resource/authority/country/ESP,,
204416,Ilana CICUREL,http://publications.europa.eu/resource/authority/country/FRA,,
197438,Mislav KOLAKUŠIĆ,http://publications.europa.eu/resource/authority/country/HRV,,
197652,Angelika WINZIG,http://publications.europa.eu/resource/authority/country/AUT,,
96812,Juan Fernando LÓPEZ AGUILAR,http://publications.europa.eu/resource/authority/country/ESP,,
221463,Ladislav ILČIĆ,http://publications.europa.eu/resource/authority/country/HRV,,
23868,Monika BEŇOVÁ,http://publications.europa.eu/resource/authority/country/SVK,,
197514,Andrzej HALICKI,http://publications.europa.eu/resource/authority/country/POL,,
124713,Tomáš ZDECHOVSKÝ,http://publications.europa.eu/resource/authority/country/CZE,,
204336,Miriam LEXMANN,http://publications.europa.eu/resource/authority/country/SVK,,
185974,Jordi SOLÉ,http://publications.europa.eu/resource/authority/country/ESP,,
123562,Charlie WEIMERS,http://publications.europa.eu/resource/authority/country/SWE,,
197557,Christophe GRUDLER,http://publications.europa.eu/resource/authority/country/FRA,,
136236,João PIMENTA LOPES,http://publications.europa.eu/resource/authority/country/PRT,,
96820,Marisa MATIAS,http://publications.europa.eu/resource/authority/country/PRT,,
197494,Nathalie LOISEAU,http://publications.europa.eu/resource/authority/country/FRA,,
197533,Manon AUBRY,http://publications.europa.eu/resource/authority/country/FRA,,
130833,Stelios KOULOGLOU,http://publications.europa.eu/resource/authority/country/GRC,,
39921,,,,
2054,Heidi HAUTALA,http://publications.europa.eu/resource/authority/country/FIN,,
204335,Alviina ALAMETSÄ,http://publications.europa.eu/resource/authority/country/FIN,,
244571,Nikos PAPANDREOU,http://publications.europa.eu/resource/authority/country/GRC,,
197430,Engin EROGLU,http://publications.europa.eu/resource/authority/country/DEU,,
197623,Thierry MARIANI,http://publications.europa.eu/resource/authority/country/FRA,,
197827,Idoia VILLANUEVA RUIZ,http://publications.europa.eu/resource/authority/country/ESP,,
185341,Željana ZOVKO,http://publications.europa.eu/resource/authority/country/HRV,,
124846,Pina PICIERNO,http://publications.europa.eu/resource/authority/country/ITA,,
202073,Marc ANGEL,http://publications.europa.eu/resource/authority/country/LUX,,
197627,Virginie JORON,http://publications.europa.eu/resource/authority/country/FRA,,
124704,Stanislav POLČÁK,http://publications.europa.eu/resource/authority/country/CZE,,
193292,Tilly METZ,http://publications.europa.eu/resource/authority/country/LUX,,
28297,Jacek SARYUSZ-WOLSKI,http://publications.europa.eu/resource/authority/country/POL,,
127096,Domènec RUIZ DEVESA,http://publications.europa.eu/resource/authority/country/ESP,,
201946,,,,
101039,Paolo BORCHIA,http://publications.europa.eu/resource/authority/country/ITA,,
124821,Nicola DANTI,http://publications.europa.eu/resource/authority/country/ITA,,
96810,Carlo FIDANZA,http://publications.europa.eu/resource/authority/country/ITA,,
197804,Dino GIARRUSSO,http://publications.europa.eu/resource/authority/country/ITA,,
197395,Alice KUHNKE,http://publications.europa.eu/resource/authority/country/SWE,,
28615,Roberts ZĪLE,http://publications.europa.eu/resource/authority/country/LVA,,
28390,Pilar DEL CASTILLO VERA,http://publications.europa.eu/resource/authority/country/ESP,,
96936,Gabriel MATO,http://publications.europa.eu/resource/authority/country/ESP,,
197779,José Ramón BAUZÁ DÍAZ,http://publications.europa.eu/resource/authority/country/ESP,,
197778,Tom BERENDSEN,http://publications.europa.eu/resource/authority/country/NLD,,
37324,Adina VĂLEAN,http://publications.europa.eu/resource/authority/country/ROU,,
99424,,,,
4289,Angelika NIEBLER,http://publications.europa.eu/resource/authority/country/DEU,,
204400,Adrián VÁZQUEZ LÁZARA,http://publications.europa.eu/resource/authority/country/ESP,,
190518,Jörg MEUTHEN,http://publications.europa.eu/resource/authority/country/DEU,,
96899,José Manuel FERNANDES,http://publications.europa.eu/resource/authority/country/PRT,,
124726,Henna VIRKKUNEN,http://publications.europa.eu/resource/authority/country/FIN,,
125063,Georgios KYRTSOS,http://publications.europa.eu/resource/authority/country/GRC,,
197764,Miroslav RADAČOVSKÝ,http://publications.europa.eu/resource/authority/country/SVK,,
124833,Laura FERRARA,http://publications.europa.eu/resource/authority/country/ITA,,
96934,Sandra KALNIETE,http://publications.europa.eu/resource/authority/country/LVA,,
124812,Fabio Massimo CASTALDO,http://publications.europa.eu/resource/authority/country/ITA,,
124586,Balázs HIDVÉGHI,http://publications.europa.eu/resource/authority/country/HUN,,
197581,Stéphanie YON-COURTIN,http://publications.europa.eu/resource/authority/country/FRA,,
197406,Arba KOKALARI,http://publications.europa.eu/resource/authority/country/SWE,,
239260,Denis NESCI,http://publications.europa.eu/resource/authority/country/ITA,,
197401,Karin KARLSBRO,http://publications.europa.eu/resource/authority/country/SWE,,
240478,Beatrice COVASSI,http://publications.europa.eu/resource/authority/country/ITA,,
28372,Ryszard CZARNECKI,http://publications.europa.eu/resource/authority/country/POL,,
197709,Robert ROOS,http://publications.europa.eu/resource/authority/country/NLD,,
96653,Katarína ROTH NEVEĎALOVÁ,http://publications.europa.eu/resource/authority/country/SVK,,
1892,Carlos COELHO,http://publications.europa.eu/resource/authority/country/PRT,,
197728,Mónica Silvana GONZÁLEZ,http://publications.europa.eu/resource/authority/country/ESP,,
197483,Sylvia LIMMER,http://publications.europa.eu/resource/authority/country/DEU,,
197552,Veronika VRECIONOVÁ,http://publications.europa.eu/resource/authority/country/CZE,,
4267,Udo BULLMANN,http://publications.europa.eu/resource/authority/country/DEU,,
197400,Abir AL-SAHLANI,http://publications.europa.eu/resource/authority/country/SWE,,
28161,Margrete AUKEN,http://publications.europa.eu/resource/authority/country/DNK,,
197542,Janina OCHOJSKA,http://publications.europa.eu/resource/authority/country/POL,,
197650,Isabel SANTOS,http://publications.europa.eu/resource/authority/country/PRT,,
197868,Samira RAFAELA,http://publications.europa.eu/resource/authority/country/NLD,,
124867,Brando BENIFEI,http://publications.europa.eu/resource/authority/country/ITA,,
183338,Jakop G. DALUNDE,http://publications.europa.eu/resource/authority/country/SWE,,
197654,Ciarán CUFFE,http://publications.europa.eu/resource/authority/country/IRL,,
197460,Sergey LAGODINSKY,http://publications.europa.eu/resource/authority/country/DEU,,
197417,Tomislav SOKOL,http://publications.europa.eu/resource/authority/country/HRV,,
124936,Maria ARENA,http://publications.europa.eu/resource/authority/country/BEL,,
124861,Caterina CHINNICI,http://publications.europa.eu/resource/authority/country/ITA,,
197589,Laurence FARRENG,http://publications.europa.eu/resource/authority/country/FRA,,
28619,Tatjana ŽDANOKA,http://publications.europa.eu/resource/authority/country/LVA,,
197444,Svenja HAHN,http://publications.europa.eu/resource/authority/country/DEU,,
197722,Nacho SÁNCHEZ AMOR,http://publications.europa.eu/resource/authority/country/ESP,,
237779,Carina OHLSSON,http://publications.europa.eu/resource/authority/country/SWE,,
197841,Liudas MAŽYLIS,http://publications.europa.eu/resource/authority/country/LTU,,
124700,Jana TOOM,http://publications.europa.eu/resource/authority/country/EST,,
134605,Ramona STRUGARIU,http://publications.europa.eu/resource/authority/country/ROU,,
198490,Emmanouil FRAGKOS,http://publications.europa.eu/resource/authority/country/GRC,,
125706,Jiří POSPÍŠIL,http://publications.europa.eu/resource/authority/country/CZE,,
121194,,,,
96772,Peter JAHR,http://publications.europa.eu/resource/authority/country/DEU,,
96646,Helmut SCHOLZ,http://publications.europa.eu/resource/authority/country/DEU,,
96903,Paulo RANGEL,http://publications.europa.eu/resource/authority/country/PRT,,
124828,Fulvio MARTUSCIELLO,http://publications.europa.eu/resource/authority/country/ITA,,
124835,Rosa D'AMATO,http://publications.europa.eu/resource/authority/country/ITA,,
124777,Tiziana BEGHIN,http://publications.europa.eu/resource/authority/country/ITA,,
183916,Alexandra GEESE,http://publications.europa.eu/resource/authority/country/DEU,,
230085,Camilla LAURETI,http://publications.europa.eu/resource/authority/country/ITA,,
197702,Lina GÁLVEZ,http://publications.europa.eu/resource/authority/country/ESP,,
96668,Seán KELLY,http://publications.europa.eu/resource/authority/country/IRL,,
131507,Miguel URBÁN CRESPO,http://publications.europa.eu/resource/authority/country/ESP,,
197405,Jörgen WARBORN,http://publications.europa.eu/resource/authority/country/SWE,,
239759,,,,
197458,Benoît LUTGEN,http://publications.europa.eu/resource/authority/country/BEL,,
130100,Hilde VAUTMANS,http://publications.europa.eu/resource/authority/country/BEL,,
124973,Gerolf ANNEMANS,http://publications.europa.eu/resource/authority/country/BEL,,
124760,Nicolas BAY,http://publications.europa.eu/resource/authority/country/FRA,,
124784,Dan NICA,http://publications.europa.eu/resource/authority/country/ROU,,
197638,Margarida MARQUES,http://publications.europa.eu/resource/authority/country/PRT,,
124766,Petras AUŠTREVIČIUS,http://publications.europa.eu/resource/authority/country/LTU,,
197451,Viola VON CRAMON-TAUBADEL,http://publications.europa.eu/resource/authority/country/DEU,,
112744,Tonino PICULA,http://publications.europa.eu/resource/authority/country/HRV,,
197802,Ville NIINISTÖ,http://publications.europa.eu/resource/authority/country/FIN,,
197507,Włodzimierz CIMOSZEWICZ,http://publications.europa.eu/resource/authority/country/POL,,
204449,Riho TERRAS,http://publications.europa.eu/resource/authority/country/EST,,
197838,Juozas OLEKAS,http://publications.europa.eu/resource/authority/country/LTU,,
27714,Edina TÓTH,http://publications.europa.eu/resource/authority/country/HUN,,
126644,Jordi CAÑAS,http://publications.europa.eu/resource/authority/country/ESP,,
204332,Barry ANDREWS,http://publications.europa.eu/resource/authority/country/IRL,,
28224,Markus PIEPER,http://publications.europa.eu/resource/authority/country/DEU,,
125093,Kostas PAPADAKIS,http://publications.europa.eu/resource/authority/country/GRC,,
197392,Evin INCIR,http://publications.europa.eu/resource/authority/country/SWE,,
124739,Carlos ZORRINHO,http://publications.europa.eu/resource/authority/country/PRT,,
197489,Bernhard ZIMNIOK,http://publications.europa.eu/resource/authority/country/DEU,,
197414,Loucas FOURLAS,http://publications.europa.eu/resource/authority/country/CYP,,
233862,Matjaž NEMEC,http://publications.europa.eu/resource/authority/country/SVN,,
125042,Javi LÓPEZ,http://publications.europa.eu/resource/authority/country/ESP,,
197935,Ivan Vilibor SINČIĆ,http://publications.europa.eu/resource/authority/country/HRV,,
124712,Andrea BOCSKOR,http://publications.europa.eu/resource/authority/country/HUN,,
197672,Eugen TOMAC,http://publications.europa.eu/resource/authority/country/ROU,,
124691,Costas MAVRIDES,http://publications.europa.eu/resource/authority/country/CYP,,
124884,Kosma ZŁOTOWSKI,http://publications.europa.eu/resource/authority/country/POL,,
204733,Dorien ROOKMAKER,http://publications.europa.eu/resource/authority/country/NLD,,
250918,François THIOLLET,http://publications.europa.eu/resource/authority/country/FRA,,
125038,Maite PAGAZAURTUNDÚA,http://publications.europa.eu/resource/authority/country/ESP,,
132191,Gunnar BECK,http://publications.europa.eu/resource/authority/country/DEU,,
840,Charles GOERENS,http://publications.europa.eu/resource/authority/country/LUX,,
197462,Erik MARQUARDT,http://publications.europa.eu/resource/authority/country/DEU,,
197578,Silvia SARDONE,http://publications.europa.eu/resource/authority/country/ITA,,
96922,Izaskun BILBAO BARANDICA,http://publications.europa.eu/resource/authority/country/ESP,,
197831,Hermann TERTSCH,http://publications.europa.eu/resource/authority/country/ESP,,
197777,Leopoldo LÓPEZ GIL,http://publications.europa.eu/resource/authority/country/ESP,,
28347,Javier MORENO SÁNCHEZ,http://publications.europa.eu/resource/authority/country/ESP,,
197467,Geert BOURGEOIS,http://publications.europa.eu/resource/authority/country/BEL,,
135511,Valérie HAYER,http://publications.europa.eu/resource/authority/country/FRA,,
208722,Sara MATTHIEU,http://publications.europa.eu/resource/authority/country/BEL,,
185771,Tom VANDENDRIESSCHE,http://publications.europa.eu/resource/authority/country/BEL,,
129164,Tom VANDENKENDELAERE,http://publications.europa.eu/resource/authority/country/BEL,,
197493,Jaak MADISON,http://publications.europa.eu/resource/authority/country/EST,,
197763,Milan UHRÍK,http://publications.europa.eu/resource/authority/country/SVK,,
197840,Rasa JUKNEVIČIENĖ,http://publications.europa.eu/resource/authority/country/LTU,,
97058,Guy VERHOFSTADT,http://publications.europa.eu/resource/authority/country/BEL,,
124785,Maria GRAPINI,http://publications.europa.eu/resource/authority/country/ROU,,
197538,Beata MAZUREK,http://publications.europa.eu/resource/authority/country/POL,,
86793,Anna CAVAZZINI,http://publications.europa.eu/resource/authority/country/DEU,,
96808,Pablo ARIAS ECHEVERRÍA,http://publications.europa.eu/resource/authority/country/ESP,,
197526,Martin HLAVÁČEK,http://publications.europa.eu/resource/authority/country/CZE,,
202036,Sunčana GLAVAK,http://publications.europa.eu/resource/authority/country/HRV,,
96780,Monika HOHLMEIER,http://publications.europa.eu/resource/authority/country/DEU,,
106936,Daniel FREUND,http://publications.europa.eu/resource/authority/country/DEU,,
124985,Luke Ming FLANAGAN,http://publications.europa.eu/resource/authority/country/IRL,,
197742,Isabel GARCÍA MUÑOZ,http://publications.europa.eu/resource/authority/country/ESP,,
124771,Dominique BILDE,http://publications.europa.eu/resource/authority/country/FRA,,
197595,Anna Júlia DONÁTH,http://publications.europa.eu/resource/authority/country/HUN,,
197584,Sándor RÓNAI,http://publications.europa.eu/resource/authority/country/HUN,,
28399,Antonio LÓPEZ-ISTÚRIZ WHITE,http://publications.europa.eu/resource/authority/country/ESP,,
197619,Sabrina PIGNEDOLI,http://publications.europa.eu/resource/authority/country/ITA,,
197695,Anna-Michelle ASIMAKOPOULOU,http://publications.europa.eu/resource/authority/country/GRC,,
197511,Salima YENBOU,http://publications.europa.eu/resource/authority/country/FRA,,
197818,Billy KELLEHER,http://publications.europa.eu/resource/authority/country/IRL,,
239271,Eleni STAVROU,http://publications.europa.eu/resource/authority/country/CYP,,
197662,Vangelis MEIMARAKIS,http://publications.europa.eu/resource/authority/country/GRC,,
213330,Ernő SCHALLER-BAROSS,http://publications.europa.eu/resource/authority/country/HUN,,
197626,Hervé JUVIN,http://publications.europa.eu/resource/authority/country/FRA,,
190464,Thomas WAITZ,http://publications.europa.eu/resource/authority/country/AUT,,
197836,Alexander ALEXANDROV YORDANOV,http://publications.europa.eu/resource/authority/country/BGR,,
129073,Urmas PAET,http://publications.europa.eu/resource/authority/country/EST,,
197687,Philippe OLIVIER,http://publications.europa.eu/resource/authority/country/FRA,,
197719,Cristina MAESTRE,http://publications.europa.eu/resource/authority/country/ESP,,
197519,Beata KEMPA,http://publications.europa.eu/resource/authority/country/POL,,
28346,Mercedes BRESSO,http://publications.europa.eu/resource/authority/country/ITA,,
234344,Max ORVILLE,http://publications.europa.eu/resource/authority/country/FRA,,
96750,François ALFONSI,http://publications.europa.eu/resource/authority/country/FRA,,
247737,Ana COLLADO JIMÉNEZ,http://publications.europa.eu/resource/authority/country/ESP,,
197765,Peter POLLÁK,http://publications.europa.eu/resource/authority/country/SVK,,
237465,Matthias ECKE,http://publications.europa.eu/resource/authority/country/DEU,,
237224,João ALBUQUERQUE,http://publications.europa.eu/resource/authority/country/PRT,,
197828,Manu PINEDA,http://publications.europa.eu/resource/authority/country/ESP,,
197580,Isabella TOVAGLIERI,http://publications.europa.eu/resource/authority/country/ITA,,
37656,,,,
28586,Dimitrios PAPADIMOULIS,http://publications.europa.eu/resource/authority/country/GRC,,
28288,Jan OLBRYCHT,http://publications.europa.eu/resource/authority/country/POL,,
197496,Marek BELKA,http://publications.europa.eu/resource/authority/country/POL,,
197448,Rasmus ANDRESEN,http://publications.europa.eu/resource/authority/country/DEU,,
96991,Eider GARDIAZABAL RUBIAL,http://publications.europa.eu/resource/authority/country/ESP,,
197772,Tineke STRIK,http://publications.europa.eu/resource/authority/country/NLD,,
124715,György HÖLVÉNYI,http://publications.europa.eu/resource/authority/country/HUN,,
197433,Katarina BARLEY,http://publications.europa.eu/resource/authority/country/DEU,,
197588,Katalin CSEH,http://publications.europa.eu/resource/authority/country/HUN,,
218347,Thijs REUTEN,http://publications.europa.eu/resource/authority/country/NLD,,
197452,Klemen GROŠELJ,http://publications.europa.eu/resource/authority/country/SVN,,
96787,Herbert DORFMANN,http://publications.europa.eu/resource/authority/country/ITA,,
125045,Clara AGUILERA,http://publications.europa.eu/resource/authority/country/ESP,,
185619,Tiemo WÖLKEN,http://publications.europa.eu/resource/authority/country/DEU,,
197848,Atidzhe ALIEVA-VELI,http://publications.europa.eu/resource/authority/country/BGR,,
197754,Sandra PEREIRA,http://publications.europa.eu/resource/authority/country/PRT,,
199996,Isabel CARVALHAIS,http://publications.europa.eu/resource/authority/country/PRT,,
197498,Robert BIEDROŃ,http://publications.europa.eu/resource/authority/country/POL,,
197516,Patryk JAKI,http://publications.europa.eu/resource/authority/country/POL,,
197415,Niyazi KIZILYÜREK,http://publications.europa.eu/resource/authority/country/CYP,,
197556,Ivan DAVID,http://publications.europa.eu/resource/authority/country/CZE,,
38511,Georg MAYER,http://publications.europa.eu/resource/authority/country/AUT,,
197786,Susanna CECCARDI,http://publications.europa.eu/resource/authority/country/ITA,,
197829,Jorge BUXADÉ VILLALBA,http://publications.europa.eu/resource/authority/country/ESP,,
204421,Jean-Lin LACAPELLE,http://publications.europa.eu/resource/authority/country/FRA,,
209091,Cyrus ENGERER,http://publications.europa.eu/resource/authority/country/MLT,,
197701,Konstantinos ARVANITIS,http://publications.europa.eu/resource/authority/country/GRC,,
23816,András GYÜRK,http://publications.europa.eu/resource/authority/country/HUN,,
197718,Nicolás GONZÁLEZ CASARES,http://publications.europa.eu/resource/authority/country/ESP,,
125004,Franc BOGOVIČ,http://publications.europa.eu/resource/authority/country/SVN,,
204414,Margarita DE LA PISA CARRIÓN,http://publications.europa.eu/resource/authority/country/ESP,,
28141,Lívia JÁRÓKA,http://publications.europa.eu/resource/authority/country/HUN,,
197391,Heléne FRITZON,http://publications.europa.eu/resource/authority/country/SWE,,
205452,Chris MACMANUS,http://publications.europa.eu/resource/authority/country/IRL,,
197795,Mario FURORE,http://publications.europa.eu/resource/authority/country/ITA,,
197582,Gianna GANCIA,http://publications.europa.eu/resource/authority/country/ITA,,
96681,Vilija BLINKEVIČIŪTĖ,http://publications.europa.eu/resource/authority/country/LTU,,
243979,Francesca PEPPUCCI,http://publications.europa.eu/resource/authority/country/ITA,,
197549,Markéta GREGOROVÁ,http://publications.europa.eu/resource/authority/country/CZE,,
197459,Pierrette HERZBERGER-FOFANA,http://publications.europa.eu/resource/authority/country/DEU,,
124780,Marco ZANNI,http://publications.europa.eu/resource/authority/country/ITA,,
131580,Jordan BARDELLA,http://publications.europa.eu/resource/authority/country/FRA,,
2323,Rainer WIELAND,http://publications.europa.eu/resource/authority/country/DEU,,
124992,Malin BJÖRK,http://publications.europa.eu/resource/authority/country/SWE,,
